Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
19358975,"Saga, Vol. 3",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1607069318""","=""9781607069317""",5,4.51,Image Comics,Paperback,144,2014,2014,2019/02/28,2014/07/17,,,read,,,,3,,,0,,,,,
17131869,"Saga, Vol. 2",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1607066920""","=""9781607066927""",5,4.52,Image Comics,Paperback,160,2013,2013,2019/02/26,2014/03/03,,,read,,,,3,,,0,,,,,
15704307,"Saga, Vol. 1",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1607066017""","=""9781607066019""",5,4.18,Image Comics,Paperback,176,2012,2012,2019/02/25,2013/10/26,,,read,,,,3,,,0,,,,,
17259887,Bartleby,Herman Melville,"Melville, Herman",Gil de Carvalho,"=""""","=""""",5,3.93,Assírio & Alvim,Paperback,96,2010,1853,2019/02/24,2019/02/23,,,read,,,,1,,,0,,,,,
3392016,História Trágica com Final Feliz,Regina Pessoa,"Pessoa, Regina",,"=""""","=""9789723609028""",4,3.95,Afrontamento,Hardcover,60,2007,2007,2019/02/23,2019/02/23,,,read,,,,1,,,0,,,,,
1606206,The Escapists,Brian K. Vaughan,"Vaughan, Brian K.","Steve Rolston, Jason Shawn Alexander, Philip Bond, Eduardo Barreto, Matt Hollingsworth, Dave    Stewart, Paul Hornschemeier, Dan Jackson, Michael Chabon","=""1593078315""","=""9781593078317""",5,3.90,Dark Horse Books,Hardcover,176,2007,2007,2019/02/23,2019/02/20,,,read,,,,1,,,0,,,,,
29780253,Born a Crime: Stories From a South African Childhood,Trevor Noah,"Noah, Trevor",,"=""0385689225""","=""9780385689229""",5,4.46,Doubleday Canada,Hardcover,289,2016,2016,2019/02/19,2019/02/09,,,read,,,,1,,,0,,,,,
43732211,Laura and the Shadow King,Bruno Martins Soares,"Soares, Bruno Martins",,"=""""","=""""",4,4.36,,ebook,202,2019,,2019/02/19,2019/02/12,,,read,,,,1,,,0,,,,,
41804385,O Resto É Paisagem,Luís Filipe Silva,"Silva, Luís Filipe","Carlos Alberto Espergueiro, Daniela Maciel, Inês Montenegro, João Ventura, Lívia Borges, Pedro  Galvão, Raquel da Cal, Rui  Ramos, Simão Cortês, Ricardo  Correia","=""""","=""9789895420018""",2,4.00,Editorial Divergência,Paperback,180,2018,,2019/02/09,2019/02/02,,,read,,,,1,,,0,,,,,
29637247,A Sereia de Mongaguá,Marcos Paulo Marques,"Marques, Marcos Paulo",Thiago Moraes Martins,"=""8563137611""","=""9788563137616""",4,2.96,Veneta,Hardcover,80,2016,,2019/01/31,2019/01/31,,,read,,,,1,,,0,,,,,
59952,300,Frank Miller,"Miller, Frank",Lynn Varley,"=""1569714029""","=""9781569714027""",3,3.96,Dark Horse,Hardcover,88,1999,1999,2019/01/31,2019/01/27,,,read,,,,1,,,0,,,,,
43720160,Diário Macabro #3,Nathalia Sorgon Scotuzzi,"Scotuzzi, Nathalia Sorgon","Pedro Henrique Andrade, Anne Demeneck, Rubens Pereira Junior, Fábio Aresi, Marcos Tadeu, Hélder Brinate, Rui Bastos, Pedro Teixeira, Leandro Cerquiari, Wellington Novaes, Alfredo Alvarenga, Rainer Pompermayer, M.P.Shiel","=""""","=""""",3,3.60,Diário Macabro Editora,Paperback,144,2018,,2019/01/28,2019/01/27,,,read,,,,1,,,0,,,,,
9655012,Crónicas Marcianas,Ray Bradbury,"Bradbury, Ray",Fernanda Pinto Rodrigues,"=""""","=""""",5,4.15,Editorial Caminho,Paperback,190,1985,1950,2016/03/20,2016/03/10,,,read,,,,1,,,0,,,,,
13583192,A Comédia Trágica ou a Tragédia Cômica de Mr. Punch,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""8576164930""","=""9788576164937""",3,3.77,Conrad,Paperback,104,2010,1994,2019/01/20,2019/01/16,,,read,,,,1,,,0,,,,,
39924174,"Demolidor: Marcado para Morrer (Coleção Oficial Graphic Novels Marvel, #60)",Roger McKenzie,"McKenzie, Roger","Frank Miller, Klaus Janson","=""""","=""""",3,3.59,Salvat,Hardcover,184,2018,2015,2019/01/16,2018/11/14,,,read,,,,1,,,0,,,,,
7225003,"O Conde de Monte Cristo (The Count of Monte Cristo, #2)",Alexandre Dumas,"Dumas, Alexandre",,"=""8497896351""","=""""",5,4.54,Público,Hardcover,765,2004,1844,2013/10/05,2013/09/22,,,read,,,,1,,,0,,,,,
8560090,The Bhagavad Gita,Anonymous,"Anonymous, Anonymous",Juan Mascaró,"=""0670084166""","=""9780670084166""",3,4.13,Penguin Classics,Hardcover,121,2010,-400,2015/07/06,2015/06/26,,,read,,,,1,,,0,,,,,
13167056,"Wild Cards I (Wild Cards, #1)",George R.R. Martin,"Martin, George R.R.",,"=""0765365073""","=""9780765365071""",5,3.70,Tor Science Fiction,Paperback,594,2012,1986,2019/01/09,2018/11/14,,,read,,,,1,,,0,,,,,
34092974,"Justiceiro: Bem-Vindo de Volta, Frank - Parte 2 (Coleção oficial de graphic novels Marvel #19)",Garth Ennis,"Ennis, Garth","Steve Dillon, Mario Luiz C. Barroso","=""""","=""9788447128242""",3,3.87,Salvat,Hardcover,160,2016,2013,2017/02/26,2017/02/26,,,read,,,,1,,,0,,,,,
33238186,"Punisher: Bienvenido a casa, Frank Parte 1",Garth Ennis,"Ennis, Garth","Steve Dillon, Mario Luiz C. Barroso","=""""","=""9788447125685""",3,3.83,Salvat,Hardcover,148,2016,2012,2016/12/17,2016/12/16,,,read,,,,1,,,0,,,,,
6009688,Os Contos de Beedle o Bardo,J.K. Rowling,"Rowling, J.K.","Marta Fernandes, Manuela Madureira","=""9722340573""","=""9789722340571""",3,4.05,Editorial Presença,Paperback,110,2008,2008,,2010/05/30,,,read,,,,1,,,0,,,,,
28762815,"Symmetry, Volume 1",Matt Hawkins,"Hawkins, Matt",Raffaele Ienco,"=""1632156997""","=""9781632156990""",3,3.26,Image Comics,Paperback,128,2016,,2018/11/14,2018/11/10,,,read,,,,1,,,0,,,,,
38591348,Marvel: A União Faz a Força (A Coleção Oficial de Graphic Novels Marvel #59),Chris Claremont,"Claremont, Chris",John Byrne,"=""""","=""9788447128525""",3,3.31,Salvat,Hardcover,224,2018,1972,2018/11/11,2018/11/04,,,read,,,,1,,,0,,,,,
3464966,Vertigo,Lynd Ward,"Ward, Lynd",,"=""0486468895""","=""9780486468891""",3,4.09,Dover Publications,Paperback,320,2009,1937,2018/11/10,2018/11/07,,,read,,,,1,,,0,,,,,
4961048,Wishful Drinking,Carrie Fisher,"Fisher, Carrie",,"=""1439102252""","=""9781439102251""",4,3.80,Simon & Schuster,Hardcover,163,2008,2008,2018/11/10,2018/11/07,,,read,,,,1,,,0,,,,,
41803417,Tudo Isto Existe,João Ventura,"Ventura, João",,"=""""","=""9789895420001""",5,4.17,Editorial Divergência,Paperback,158,2018,,2018/11/07,2018/11/04,,,read,,,,1,,,0,,,,,
38231603,Homem-Aranha: Ilha-Aranha Parte 2 (A Coleção Oficial de Graphic Novels Marvel #58),Dan Slott,"Slott, Dan",Humberto Ramos,"=""""","=""9788447128518""",2,3.76,Salvat,Hardcover,152,2018,2012,2018/11/04,2018/11/04,,,read,,,,1,,,0,,,,,
1117988,"Broken Angels (Takeshi Kovacs, #2)",Richard K. Morgan,"Morgan, Richard K.",,"=""0575075503""","=""9780575075504""",3,3.94,Gollancz,Paperback,490,2003,2003,2018/11/04,2018/09/03,,,read,,,,1,,,0,,,,,
37910891,Doutor Estranho: Realidade Paralela (A Coleção Oficial de Graphic Novels Marvel #57),Steve Englehart,"Englehart, Steve",Frank Brunner,"=""""","=""9788447128501""",3,3.68,Salvat,Hardcover,234,2018,1974,2018/10/02,2018/10/02,,,read,,,,1,,,0,,,,,
30846255,"Ultimate Homem-Aranha: Poder e Responsabilidade (A Coleção Oficial de Graphic Novels da Marvel, #20)",Brian Michael Bendis,"Bendis, Brian Michael",Mark Bagley,"=""""","=""9788447128051""",3,4.12,Salvat,Hardcover,210,2016,2001,2016/05/06,2016/05/07,,,read,,,,1,,,0,,,,,
456114,The Avengers: The Kree-Skrull War,Roy Thomas,"Thomas, Roy","Neal Adams, Sal Buscema, Tom Palmer Sr., John Buscema","=""0785107452""","=""9780785107453""",3,3.84,Marvel Comics Group,Paperback,208,2001,1985,2018/09/19,2018/09/15,,,read,,,,1,,,0,,,,,
34594082,Locke & Key: Heaven and Earth,Joe Hill,"Hill, Joe",Gabriel Rodríguez,"=""1684051819""","=""9781684051816""",5,3.85,IDW Publishing,Hardcover,72,2017,2017,2018/09/15,2018/09/15,,,read,,,,1,,,0,,,,,
37561379,Homem-Aranha: Ilha-Aranha - Parte 1 (A Coleção Oficial de Graphic Novels Marvel #55),Dan Slott,"Slott, Dan",Humberto Ramos,"=""""","=""9788447128488""",3,3.60,Salvat,Hardcover,164,2017,2011,2018/09/15,2018/09/04,,,read,,,,1,,,0,,,,,
36619681,Guerras Secretas - Parte 2,Jim Shooter,"Shooter, Jim",Mike Zeck,"=""""","=""""",3,3.31,Editora Salvat,Hardcover,200,2015,1984,2018/09/03,2018/08/27,,,read,,,,1,,,0,,,,,
11955654,Embassytown,China Miéville,"Miéville, China",,"=""033053307X""","=""9780330533072""",5,3.88,Pan Books,Paperback,405,2012,2011,2018/09/03,2018/08/21,,,read,,,,1,,,0,,,,,
31683966,The Ladybird Book of the Zombie Apocalypse (Ladybirds for Grown-Ups),Jason Hazeley,"Hazeley, Jason",Joel Morris,"=""""","=""""",3,3.75,Michael Joseph,Kindle Edition,50,2016,2016,2018/08/27,2018/08/27,,,read,,,,1,,,0,,,,,
18300487,Como Respiram os Astronautas E Outros Problemas de Física Biomédica,Manuel Paiva,"Paiva, Manuel",,"=""9789726629""","=""""",5,3.86,Ciência Aberta,,116,2004,2004,2018/08/20,2018/08/19,,,read,,,,1,,,0,,,,,
39923503,"Marcas de Guerra (Coleção Oficial Graphic Novels Marvel, #53)",Christopher Yost,"Yost, Christopher","Cullen Bunn, Matt Fraction, Scot Eaton","=""""","=""9788447128464""",3,3.40,Salvat,Hardcover,136,2017,2012,2018/08/20,2018/08/19,,,read,,,,1,,,0,,,,,
25025372,Um Contrato com Deus,Will Eisner,"Eisner, Will",,"=""9896824916""","=""9789896824914""",5,4.07,Levoir,Hardcover,200,2015,1978,2015/08/24,2015/08/23,,,read,,,,1,,,0,,,,,
32937526,"A Doença, o Sofrimento e a Morte Entram Num Bar",Ricardo Araújo Pereira,"Pereira, Ricardo Araújo",,"=""9896713537""","=""9789896713539""",4,3.79,Tinta-da-China,Paperback,112,2016,2016,2018/08/16,2018/08/16,,,read,,,,1,,,0,,,,,
30964840,Ultimate Comics Spider-Man: Who Is Miles Morales?,Brian Michael Bendis,"Bendis, Brian Michael",,"=""""","=""9781909766532""",3,4.25,,Hardcover,132,2016,2012,2018/08/16,2018/08/12,,,read,,,,1,,,0,,,,,
18077752,"Acceptance (Southern Reach, #3)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104115""","=""9780374104115""",4,3.60,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2018/08/09,2018/07/21,,,read,,,,1,,,0,,,,,
35432604,"Demolidor: Som e Fúria (A Coleção Oficial de Graphic Novels Marvel, #73)",Mark Waid,"Waid, Mark","Paolo Rivera, Marcus Martin, Marcelo Soares, Paulo Franca","=""""","=""""",4,4.16,Salvat,Hardcover,152,2017,2012,2018/08/03,2018/07/21,,,read,,,,1,,,0,,,,,
40818021,A Demonstração em Geometria,A. Fetissov,"Fetissov, A.",Pedro Lima,"=""9727063519""","=""""",3,3.00,Ulmeiro,Paperback,62,2001,,2018/07/21,2018/07/15,,,read,,,,1,,,0,,,,,
37788178,"Guerras Secretas - Parte 1 (Coleção Oficial Graphic Novels Marvel, #50)",Jim Shooter,"Shooter, Jim","Mike Zeck, Bob Layton","=""""","=""9788447128433""",3,3.18,Salvat,Hardcover,,2017,1985,2018/07/21,2018/07/15,,,read,,,,1,,,0,,,,,
3882502,Crónica de Uma Serva,Margaret Atwood,"Atwood, Margaret",A. Martins Lopes,"=""9721005525""","=""9789721005525""",4,4.12,Publicações Europa-América,Paperback,251,1988,1985,2018/07/13,2018/06/22,,,read,,,,1,,,0,,,,,
30628690,Locke & Key: Small World,Joe Hill,"Hill, Joe",Gabriel Rodríguez,"=""""","=""""",4,3.89,IDW,,32,2016,2017,2018/07/05,2018/07/05,,,read,,,,1,,,0,,,,,
14131206,O Eterno Retorno do Fascismo,Rob Riemen,"Riemen, Rob",Maria Carvalho,"=""9789725305""","=""9789725305010""",4,3.93,Bizâncio,Paperback,80,2012,2010,2016/12/29,2016/12/29,,,read,,,,1,,,0,,,,,
336136,Borges e os Orangotangos Eternos (Literatura ou Morte),Luis Fernando Verissimo,"Verissimo, Luis Fernando",,"=""8535900586""","=""9788535900583""",3,3.81,Companhia das Letras,Paperback,133,2000,2000,2018/06/21,2018/06/14,,,read,,,,1,,,0,,,,,
12307569,Maria Não Me Mates Que Sou Tua Mãe,Camilo Castelo Branco,"Branco, Camilo Castelo",,"=""""","=""9789726172048""",3,3.61,Editorial Nova Ática,Mass Market Paperback,16,2007,1987,2018/06/14,2018/06/13,,,read,,,,1,,,0,,,,,
23836079,Da Família,Valério Romão,"Romão, Valério",,"=""""","=""9789898688149""",3,4.09,Abysmo,,145,2014,2014,2018/06/13,2018/06/07,,,read,,,,1,,,0,,,,,
22909978,"O Espetacular Homem-Aranha: O Nascimento de Venom (A Coleção Oficial de Graphic Novels da Marvel, #10)",David Michelinie,"Michelinie, David","Todd McFarlane, Mario Luiz C. Barroso","=""""","=""9788447128167""",3,3.78,Salvat,Hardcover,206,2014,,2016/09/21,2016/09/17,,,read,,,,1,,,0,,,,,
35924705,"Herding Cats (Sarah's Scribbles, #3)",Sarah Andersen,"Andersen, Sarah",,"=""1449489788""","=""9781449489786""",3,4.17,Andrews McMeel Publishing,Paperback,112,2018,2018,2018/05/28,2018/05/28,,,read,,,,1,,,0,,,,,
38927741,Cair Para Dentro,Valério Romão,"Romão, Valério",,"=""""","=""9789898688620""",2,3.74,Abysmo,Paperback,210,2018,,2018/05/28,2018/05/09,,,read,,,,1,,,0,,,,,
31836093,História Breve da Lua,António Gedeão,"Gedeão, António",,"=""9789725621""","=""""",4,3.24,Sá da Costa,Paperback,48,,2008,2018/05/26,2018/05/26,,,read,,,,1,,,0,,,,,
4286079,"Herdeira das Sombras (Trilogia das Jóias Negras, #2)",Anne Bishop,"Bishop, Anne",Cristina Correia,"=""9728839898""","=""9789728839895""",5,4.33,Saída de Emergência,Paperback,429,2007,1999,,2010/05/30,,,read,,,,1,,,0,,,,,
39803832,Comandante Serralves - Expansão,Rui Bastos,"Bastos, Rui","Fernando Queirós, Ricardo Dias","=""""","=""9789899814547""",3,3.60,Imaginauta,Paperback,96,2018,,2018/05/09,2018/05/05,,,read,,,,1,,,0,,,,,
17844627,Daredevil: The Man Without Fear,Frank Miller,"Miller, Frank","John Romita Jr., Al Williamson, Christie Scheele, Joe Rosen","=""""","=""""",4,4.22,Marvel Comics Group,Paperback,165,1994,1993,2013/05/04,2013/05/03,,,read,,,,1,,,0,,,,,
29952880,The Master Algorithm: How the Quest for the Ultimate Learning Machine Will Remake Our World,Pedro Domingos,"Domingos, Pedro",,"=""0141979240""","=""9780141979243""",5,3.77,Penguin,Paperback,329,2017,2015,2018/05/05,2018/04/16,,,read,,,,1,,,0,,,,,
13490570,"Locke & Key, Vol. 5: Clockworks",Joe Hill,"Hill, Joe",Gabriel Rodríguez,"=""1613772270""","=""9781613772270""",5,4.48,IDW Publishing ,Hardcover,160,2013,2013,2018/05/04,2018/04/30,,,read,,,,1,,,0,,,,,
9674335,"Locke & Key, Vol. 4: Keys to the Kingdom",Joe Hill,"Hill, Joe",Gabriel Rodríguez,"=""1600108865""","=""9781600108860""",4,4.40,IDW Publishing,Hardcover,152,2013,2011,2018/04/30,2018/04/30,,,read,,,,1,,,0,,,,,
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104107""","=""9780374104108""",4,3.52,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2018/04/16,2018/04/02,,,read,,,,2,,,0,,,,,
29363501,"Fantastic Beasts and Where to Find Them: The Original Screenplay (Fantastic Beasts: The Original Screenplay, #1)",J.K. Rowling,"Rowling, J.K.",,"=""1338109065""","=""9781338109061""",3,4.22,Arthur A. Levine Books,Hardcover,280,2016,2016,2018/04/02,2018/03/18,,,read,,,,2,,,0,,,,,
35237238,Living Will 6,André Oliveira,"Oliveira, André",Pedro Serpa,"=""""","=""9799899931824""",2,3.68,Ave Rara,Paperback,16,2017,2017,2018/03/18,2018/03/18,,,read,,,,1,,,0,,,,,
27408657,Living Will 5,André Oliveira,"Oliveira, André",Joana Afonso,"=""""","=""9789899931800""",4,4.04,Ave Rara,Paperback,16,2015,2015,2016/02/02,2016/02/02,,,read,,,,2,,,0,,,,,
25554544,Living Will 4,André Oliveira,"Oliveira, André","Pedro Serpa, Joana Afonso","=""""","=""""",3,3.70,Ave Rara,Paperback,16,2015,2015,2016/02/02,2016/02/02,,,read,,,,2,,,0,,,,,
23447762,Living Will 3,André Oliveira,"Oliveira, André",Joana Afonso,"=""""","=""9789892050751""",4,3.90,Ave Rara,Paperback,16,2014,2014,2016/02/02,2016/02/02,,,read,,,,2,,,0,,,,,
21400270,Living Will 2,André Oliveira,"Oliveira, André",Joana Afonso,"=""""","=""""",4,3.97,Ave Rara,Paperback,16,2014,2014,2015/11/07,2015/11/07,,,read,,,,2,,,0,,,,,
19400927,Living Will 1,André Oliveira,"Oliveira, André",Joana Afonso,"=""""","=""""",4,4.12,Ave Rara,Paperback,16,2013,2013,2015/10/02,2015/10/03,,,read,,,,2,,,0,,,,,
17934530,"Annihilation (Southern Reach, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104093""","=""9780374104092""",4,3.71,"Farrar, Straus and Giroux",Paperback,195,2014,2014,2017/02/26,2017/02/20,,,read,,,,2,,Júlia Pinheiro,0,,,,,
19479609,O Anibaleitor,Rui Zink,"Zink, Rui",,"=""9726956714""","=""""",2,3.81,Editorial Teorema,,83,,2006,2018/02/22,2018/02/16,,,read,,,,1,,,0,,,,,
31277294,My Dad Wrote a Porno: The fully annotated edition of Rocky Flintstone's Belinda Blinked,Jamie Morton,"Morton, Jamie","Alice Levine, James Cooper, Rocky Flintstone","=""1786483475""","=""9781786483478""",5,4.31,Quercus Publishing,Hardcover,224,2016,,2018/02/16,2018/02/08,,,read,,,,1,,,0,,,,,
9791714,The City & The City,China Miéville,"Miéville, China",,"=""033053419X""","=""9780330534192""",4,3.90,Pan Books,Paperback,373,2011,2009,2012/12/26,2012/12/23,,,read,,,,2,,,0,,,,,
36637552,"O Velho Logan: Zonas de Guerra (Marvel Especial, #2)",Brian Michael Bendis,"Bendis, Brian Michael",Andrea Sorrentino,"=""""","=""9789898882349""",4,3.56,Goody,Paperback,128,2017,2015,2017/12/10,2017/12/10,,,read,,,,1,,,0,,,,,
36363459,O Idiota,André Diniz,"Diniz, André",,"=""""","=""9789896826918""",3,3.41,Levoir,Hardcover,416,2017,,2018/01/21,2018/01/16,,,read,,,,1,,,0,,,,,
35716884,Batman: Uma História Verdadeira,Paul Dini,"Dini, Paul",Eduardo Risso,"=""""","=""9789896826802""",3,4.13,Levoir,Hardcover,136,2017,2016,2018/01/16,2018/01/14,,,read,,,,1,,,0,,,,,
36296668,Os Trilhos do Acaso - Parte 2,Paco Roca,"Roca, Paco",,"=""""","=""9789896826925""",4,4.37,Levoir,Hardcover,168,2017,2013,2018/01/14,2018/01/14,,,read,,,,1,,,0,,,,,
36245921,Os Trilhos do Acaso - Parte 1,Paco Roca,"Roca, Paco",,"=""""","=""9789896826895""",4,4.34,Levoir,Hardcover,160,2017,2013,2018/01/14,2018/01/12,,,read,,,,1,,,0,,,,,
34737927,Os Monstros que nos Habitam,Alexandra Torres,"Torres, Alexandra","Ângelo Teodoro, Carina Rosa, Nuno Ferreira, Patricia Morais, Soraia Matos","=""""","=""9789899899674""",2,4.18,Editorial Divergência,Paperback,175,2017,,2018/01/13,2018/01/12,,,read,,,,1,,,0,,,,,
36000584,Dylan Dog: Mater Morbi,Roberto Recchioni,"Recchioni, Roberto",Massimo Carnevale,"=""""","=""9789896826840""",3,4.26,Levoir,Hardcover,120,2017,2010,2018/01/12,2018/01/07,,,read,,,,1,,,0,,,,,
35913622,K.O. em Telavive,Asaf Hanuka,"Hanuka, Asaf",,"=""989682682X""","=""9789896826826""",3,3.92,Levoir,Hardcover,200,2017,2012,2018/01/07,2018/01/05,,,read,,,,1,,,0,,,,,
36062741,Vapor,Max,"Max, Max",,"=""""","=""9789896826857""",3,3.51,,Hardcover,120,2017,2012,2018/01/05,2018/01/05,,,read,,,,1,,,0,,,,,
35843166,Polina,Bastien Vivès,"Vivès, Bastien",,"=""""","=""9789896826833""",4,3.95,Levoir,Hardcover,204,2017,2011,2018/01/05,2018/01/04,,,read,,,,1,,,0,,,,,
36164296,Histórias do Bairro,Gabi Beltrán,"Beltrán, Gabi",Bartolomé Seguí,"=""""","=""9789896826871""",5,4.39,Levoir,Hardcover,311,2017,2016,2018/01/04,2018/01/03,,,read,,,,1,,,0,,,,,
35818455,Os Ignorantes,Étienne Davodeau,"Davodeau, Étienne",Carlos Xavier,"=""""","=""9789896826796""",5,4.21,Levoir,Hardcover,274,2017,2011,2018/01/03,2018/01/01,,,read,,,,1,,,0,,,,,
36360737,Uma Aldeia Branca: O Bar do Barbudo,Tomeu Pinya,"Pinya, Tomeu",,"=""""","=""9789896826901""",3,3.48,Levoir,Hardcover,95,2017,2009,2018/01/01,2018/01/01,,,read,,,,1,,,0,,,,,
36224732,Tempos Amargos,Étienne Schréder,"Schréder, Étienne",,"=""""","=""9789896826888""",4,3.59,,Hardcover,224,2017,2008,2018/01/01,2018/01/01,,,read,,,,1,,,0,,,,,
35826358,Traço de Giz,Miguelanxo Prado,"Prado, Miguelanxo",,"=""""","=""9789896826819""",3,3.84,Levoir,Hardcover,112,2017,1994,2018/01/01,2018/01/01,,,read,,,,1,,,0,,,,,
36124385,Os Livros da Magia,Neil Gaiman,"Gaiman, Neil",,"=""""","=""9789896826864""",4,4.08,Levoir,Hardcover,200,2017,1993,2018/01/01,2017/12/30,,,read,,,,1,,,0,,,,,
35556996,Ronin,Frank Miller,"Miller, Frank",,"=""""","=""9789896826789""",4,3.65,Levoir,Hardcover,312,2017,1983,2017/12/30,2017/12/29,,,read,,,,1,,,0,,,,,
11398179,Altered Carbon,Richard K. Morgan,"Morgan, Richard K.",,"=""""","=""""",4,4.05,Gollancz,Kindle Edition,546,2008,2002,2017/12/14,2010/07/04,,,read,,,,1,,,0,,,,,
31386637,"Angel Catbird, Volume 2: To Castle Catula",Margaret Atwood,"Atwood, Margaret","Johnnie Christmas, Tamra Bonvillain","=""1506701272""","=""9781506701271""",2,3.02,Dark Horse,Hardcover,102,2017,,2017/12/24,2017/12/24,,,read,,,,1,,,0,,,,,
28186137,"Angel Catbird, Volume 1",Margaret Atwood,"Atwood, Margaret","Tamra Bonvillain, Johnnie Christmas","=""1506700632""","=""9781506700632""",3,2.75,Dark Horse,Hardcover,116,2016,2016,2017/12/24,2017/12/24,,,read,,,,1,,,0,,,,,
30303171,"Jessica Jones: Alias, Vol. 1",Brian Michael Bendis,"Bendis, Brian Michael","Michael Gaydos, Jeph Loeb","=""""","=""9788416510146""",4,4.05,G. Floy Studio,Hardcover,216,2016,2002,2017/12/22,2017/12/11,,,read,,,,1,,,0,,,,,
34386575,"Harrow County, Vol. 1: Assombrações sem Fim",Cullen Bunn,"Bunn, Cullen",Tyler Crook,"=""""","=""9788416510207""",4,4.05,G. Floy Studio,Hardcover,136,2016,2015,2017/12/11,2017/12/08,,,read,,,,1,,,0,,,,,
36470261,"Deadpool: O Mercenário Desbocado (Marvel Especial, #1)",Gerry Duggan,"Duggan, Gerry",Mike Hawthorne,"=""""","=""9789898882219""",3,3.45,Goody,Paperback,128,2017,,2017/12/10,2017/12/10,,,read,,,,1,,,0,,,,,
28451898,"Southern Bastards, Vol. 1: Aqui Jaz um Homem",Jason Aaron,"Aaron, Jason",Jason Latour,"=""""","=""9788416510061""",4,4.12,G. Floy Studio,Hardcover,128,2015,2014,2017/12/08,2017/12/06,,,read,,,,1,,,0,,,,,
6977328,A Corte dos Traidores (A Saga do Assassino #3),Robin Hobb,"Hobb, Robin",Jorge Candeias,"=""9896371555""","=""9789896371555""",5,4.21,Saída de Emergência,Paperback,348,2009,,,2010/05/30,,,read,,,,1,,,0,,,,,
30350611,"Velvet, Vol. 1: Antes do Crepúsculo",Ed Brubaker,"Brubaker, Ed",Steve Epting,"=""""","=""9788416510177""",3,4.12,G. Floy Studio,Hardcover,128,2016,2014,2017/12/06,2017/12/02,,,read,,,,1,,,0,,,,,
23487398,"X-Women: Mulheres da Marvel (Universo Marvel, #16)",Chris Claremont,"Claremont, Chris","Marjorie M. Liu, Stuart Moore, Kelly Sue DeConnick, Milo Manara, Filipe Andrade, Nuno Plati, Mark  Brooks, Ryan Stegman","=""""","=""9789896824617""",3,2.61,Levoir,Hardcover,160,2014,2013,2015/01/12,2015/01/12,,,read,,,,1,,,0,,,,,
